100900800  512  1  .2728317500 .0000002245 .0004738143 .0002369071   -5580.000000 -5562.542690 17.457310 0.313837         
100900800  512  2  .2630017501 .0000000530 .0002302172 .0001151086   -5584.000000 -5562.542690 21.457310 0.385746         
100900800  512  3  .2619647500 .0000001127 .0003357082 .0001678541   -5576.000000 -5562.542690 13.457310 0.241927         
100900800  512  4  .2621567499 .0000000425 .0002061552 .0001030776   -5576.000000 -5562.542690 13.457310 0.241927         
100900800  512  5  .2625022500 .0000000402 .0002004993 .0001002496   -5568.000000 -5562.542690 5.457310 0.098108         
100900800  512  6  .2623485000 .0000000314 .0001772004 .0000886002   -5556.000000 -5562.542690 6.542690 0.117620         
100900800  512  7  .2628477500 .0000001597 .0003996248 .0001998124   -5548.000000 -5562.542690 14.542690 0.261440         
100900800  512  8  .2643842500 .0000002994 .0005471745 .0002735872   -5576.000000 -5562.542690 13.457310 0.241927         
100900800  512  9  .2640895001 .0000001661 .0004075536 .0002037768   -5580.000000 -5562.542690 17.457310 0.313837         
100900800  512  10  .2650242501 .0000000548 .0002340939 .0001170469   -5560.000000 -5562.542690 2.542690 0.045711         
100900800  512  11  .2767615000 .0000000462 .0002149418 .0001074709   -5560.000000 -5562.542690 2.542690 0.045711         
100900800  512  12  .2655235001 .0000005469 .0007395268 .0003697634   -5564.000000 -5562.542690 1.457310 0.026199         
100900800  512  13  .2655615000 .0000000756 .0002749545 .0001374772   -5556.000000 -5562.542690 6.542690 0.117620         
100900800  512  14  .2669054999 .0000002569 .0005068530 .0002534265   -5592.000000 -5562.542690 29.457310 0.529566         
100900800  512  15  .2698625000 .0000000687 .0002621068 .0001310534   -5576.000000 -5562.542690 13.457310 0.241927         
100900800  512  16  .2679552500 .0000001826 .0004273172 .0002136586   -5576.000000 -5562.542690 13.457310 0.241927         
100900800  512  17  .2702337500 .0000000226 .0001503329 .0000751664   -5580.000000 -5562.542690 17.457310 0.313837         
100900800  512  18  .2698112501 .0000000495 .0002224859 .0001112429   -5556.000000 -5562.542690 6.542690 0.117620         
100900800  512  19  .2720895000 .0000004617 .0006794850 .0003397425   -5560.000000 -5562.542690 2.542690 0.045711         
100900800  512  20  .2691330000 .0000000426 .0002063976 .0001031988   -5552.000000 -5562.542690 10.542690 0.189530         
100900800  512  21  .2697600000 .0000000391 .0001977371 .0000988685   -5552.000000 -5562.542690 10.542690 0.189530         
100900800  512  22  .2715902500 .0000000358 .0001892088 .0000946044   -5540.000000 -5562.542690 22.542690 0.405259         
100900800  512  23  .2728575000 .0000001388 .0003725587 .0001862793   -5584.000000 -5562.542690 21.457310 0.385746         
100900800  512  24  .2756352500 .0000001267 .0003559494 .0001779747   -5540.000000 -5562.542690 22.542690 0.405259         
100900800  512  25  .2788992500 .0000001420 .0003768288 .0001884144   -5540.000000 -5562.542690 22.542690 0.405259         
100900800  512  26  .2744575000 .0000001789 .0004229657 .0002114828   -5604.000000 -5562.542690 41.457310 0.745294         
100900800  512  27  .2745087500 .0000000602 .0002453568 .0001226784   -5568.000000 -5562.542690 5.457310 0.098108         
