104857600  128  1  .3783217500 .0000000500 .0002236067 .0001118033   -4010.000000 -3998.287105 11.712895 0.292948         
104857600  128  2  .3686740000 .0000001472 .0003836665 .0001918332   -4002.000000 -3998.287105 3.712895 0.092862         
104857600  128  3  .3671345000 .0000000048 .0000692820 .0000346410   -4012.000000 -3998.287105 13.712895 0.342969         
104857600  128  4  .3673287501 .0000001006 .0003171750 .0001585875   -4008.000000 -3998.287105 9.712895 0.242926         
104857600  128  5  .3675824999 .0000000146 .0001208304 .0000604152   -4002.000000 -3998.287105 3.712895 0.092862         
104857600  128  6  .3680440000 .0000000017 .0000412310 .0000206155   -4000.000000 -3998.287105 1.712895 0.042841         
104857600  128  7  .3685310000 .0000000103 .0001014889 .0000507444   -4008.000000 -3998.287105 9.712895 0.242926         
104857600  128  8  .3688532501 .0000000053 .0000728010 .0000364005   -3998.000000 -3998.287105 0.287105 0.007181         
104857600  128  9  .3694992500 .0000001113 .0003336165 .0001668082   -3994.000000 -3998.287105 4.287105 0.107224         
104857600  128  10  .3694165000 .0000000041 .0000640312 .0000320156   -3992.000000 -3998.287105 6.287105 0.157245         
104857600  128  11  .3710742500 .0000000231 .0001519868 .0000759934   -3994.000000 -3998.287105 4.287105 0.107224         
104857600  128  12  .3704405000 .0000000061 .0000781024 .0000390512   -4006.000000 -3998.287105 7.712895 0.192905         
104857600  128  13  .3709357501 .0000000320 .0001788854 .0000894427   -4012.000000 -3998.287105 13.712895 0.342969         
104857600  128  14  .3719245000 .0000000298 .0001726267 .0000863133   -4008.000000 -3998.287105 9.712895 0.242926         
104857600  128  15  .3723937500 .0000000616 .0002481934 .0001240967   -4012.000000 -3998.287105 13.712895 0.342969         
104857600  128  16  .3740552499 .0000000140 .0001183215 .0000591607   -3984.000000 -3998.287105 14.287105 0.357331         
104857600  128  17  .3763240000 .0000000050 .0000707106 .0000353553   -3992.000000 -3998.287105 6.287105 0.157245         
104857600  128  18  .3735259999 .0000000253 .0001590597 .0000795298   -3992.000000 -3998.287105 6.287105 0.157245         
104857600  128  19  .3746510000 .0000000173 .0001315294 .0000657647   -4016.000000 -3998.287105 17.712895 0.443012         
104857600  128  20  .3747680001 .0000004935 .0007024955 .0003512477   -4000.000000 -3998.287105 1.712895 0.042841         
104857600  128  21  .3754402499 .0000001677 .0004095119 .0002047559   -3996.000000 -3998.287105 2.287105 0.057202         
104857600  128  22  .3797054999 .0000000314 .0001772004 .0000886002   -4008.000000 -3998.287105 9.712895 0.242926         
104857600  128  23  .3763239999 .0000002322 .0004818713 .0002409356   -4018.000000 -3998.287105 19.712895 0.493033         
104857600  128  24  .3769447501 .0000000517 .0002273763 .0001136881   -4000.000000 -3998.287105 1.712895 0.042841         
104857600  128  25  .3854250001 .0000004795 .0006924593 .0003462296   -4022.000000 -3998.287105 23.712895 0.593076         
104857600  128  26  .3771049999 .0000000249 .0001577973 .0000788986   -4024.000000 -3998.287105 25.712895 0.643098         
104857600  128  27  .3782552501 .0000001395 .0003734969 .0001867484   -3982.000000 -3998.287105 16.287105 0.407352         
104857600  128  28  .3796592500 .0000000073 .0000854400 .0000427200   -3990.000000 -3998.287105 8.287105 0.207266         
104857600  128  29  .3834075000 .0000000241 .0001552417 .0000776208   -4000.000000 -3998.287105 1.712895 0.042841         
104857600  128  30  .3817230000 .0000001157 .0003401470 .0001700735   -4008.000000 -3998.287105 9.712895 0.242926         
104857600  128  31  .3815249999 .0000000012 .0000346410 .0000173205   -3980.000000 -3998.287105 18.287105 0.457373         
104857600  128  32  .3840317500 .0000000142 .0001191637 .0000595818   -4000.000000 -3998.287105 1.712895 0.042841         
104857600  128  33  .3870290000 .0000003401 .0005831809 .0002915904   -4008.000000 -3998.287105 9.712895 0.242926         
104857600  128  34  .3867557500 .0000000372 .0001928730 .0000964365   -4006.000000 -3998.287105 7.712895 0.192905         
104857600  128  35  .3897715000 .0000000832 .0002884441 .0001442220   -4018.000000 -3998.287105 19.712895 0.493033         
104857600  128  36  .3820080001 .0000001079 .0003284813 .0001642406   -3984.000000 -3998.287105 14.287105 0.357331         
104857600  128  37  .3841815000 .0000000280 .0001673320 .0000836660   -4012.000000 -3998.287105 13.712895 0.342969         
104857600  128  38  .3847392500 .0000001186 .0003443835 .0001721917   -4030.000000 -3998.287105 31.712895 0.793162         
104857600  128  39  .3958592500 .0000000241 .0001552417 .0000776208   -4008.000000 -3998.287105 9.712895 0.242926         
104857600  128  40  .3815085000 .0000000579 .0002406241 .0001203120   -4020.000000 -3998.287105 21.712895 0.543055         
104857600  128  41  .3794340000 .0000000171 .0001307669 .0000653834   -4020.000000 -3998.287105 21.712895 0.543055         
104857600  128  42  .3913235001 .0000001374 .0003706750 .0001853375   -4004.000000 -3998.287105 5.712895 0.142884         
104857600  128  43  .3841070001 .0000000163 .0001276714 .0000638357   -3988.000000 -3998.287105 10.287105 0.257288         
104857600  128  44  .3879587500 .0000000039 .0000624499 .0000312249   -3960.000000 -3998.287105 38.287105 0.957588         
104857600  128  45  .3758360000 .0000000141 .0001187434 .0000593717   -3998.000000 -3998.287105 0.287105 0.007181         
