12582912  1024  1  0 .1004706667 .0000000818 .0002860069 .0001651261 6293133.000000 6293110.185050 22.814950 0.000363         
12845056  1024  1  0 .1026816666 .0000000879 .0002964793 .0001711724 6424072.000000 6424060.449634 11.550366 0.000180         
13107200  1024  1  0 .1042993333 .0000000244 .0001562049 .0000901849 6555346.500000 6555304.660545 41.839455 0.000638         
13369344  1024  1  0 .1063623334 .0000000258 .0001606237 .0000927361 6686594.000000 6686563.121229 30.878771 0.000462         
13631488  1024  1  0 .1079950000 .0000000085 .0000921954 .0000532290 6817805.000000 6817780.716869 24.283131 0.000356         
13893632  1024  1  0 .1100280000 .0000001711 .0004136423 .0002388164 6948972.500000 6948936.248826 36.251174 0.000522         
14155776  1024  1  0 .1116903334 .0000000345 .0001857417 .0001072380 7080210.500000 7080195.271903 15.228097 0.000215         
14417920  1024  1  0 .1137083334 .0000000239 .0001545962 .0000892561 7211334.500000 7211313.112875 21.387125 0.000297         
14680064  1024  1  0 .1154593333 .0000000184 .0001356465 .0000783155 7342495.000000 7342459.773022 35.226978 0.000480         
14942208  1024  1  0 .1173150000 .0000000554 .0002353720 .0001358920 7473728.000000 7473707.560567 20.439433 0.000273         
15204352  1024  1  0 .1189176666 .0000000019 .0000435889 .0000251660 7604330.500000 7604323.149253 7.350747 0.000097         
15466496  1024  1  0 .1210546667 .0000000059 .0000768114 .0000443470 7735582.000000 7735553.113890 28.886110 0.000373         
15728640  1024  1  0 .1229690000 .0000001805 .0004248529 .0002452889 7866593.500000 7866590.333937 3.166063 0.000040         
15990784  1024  1  0 .1246163333 .0000000058 .0000761577 .0000439696 7997580.000000 7997572.372222 7.627778 0.000095         
16252928  1024  1  0 .1265750000 0 0 0 8128801.500000 8128759.419376 42.080624 0.000518         
16515072  1024  1  0 .1284006667 .0000002632 .0005130302 .0002961981 8259883.500000 8259851.690899 31.809101 0.000385         
16777216  1024  1  0 .1305526666 .0000001910 .0004370354 .0002523225 8391010.000000 8391002.788552 7.211448 0.000086         
17039360  1024  1  0 .1320810000 .0000000719 .0002681417 .0001548116 8522258.000000 8522235.125122 22.874878 0.000268         
17301504  1024  1  0 .1342776667 .0000000494 .0002222611 .0001283225 8653420.000000 8653389.402089 30.597911 0.000354         
17563648  1024  1  0 .1360140000 .0000000712 .0002668332 .0001540562 8784456.000000 8784412.136968 43.863032 0.000499         
17825792  1024  1  0 .1381210000 .0000003217 .0005671860 .0003274649 8915404.000000 8915389.710793 14.289207 0.000160         
18087936  1024  1  0 .1395610000 .0000000045 .0000670820 .0000387298 9046364.000000 9046332.925472 31.074528 0.000344         
18350080  1024  1  0 .1414606667 .0000000322 .0001794435 .0001036017 9177486.000000 9177467.800913 18.199087 0.000198         
18612224  1024  1  0 .1431670000 .0000000045 .0000670820 .0000387298 9308349.000000 9308328.917768 20.082232 0.000216         
18874368  1024  1  0 .1450813333 .0000001116 .0003340658 .0001928729 9439656.000000 9439620.557659 35.442341 0.000375         
19136512  1024  1  0 .1467290000 .0000000324 .0001800000 .0001039230 9570863.000000 9570827.865685 35.134315 0.000367         
19398656  1024  1  0 .1489846666 .0000000482 .0002195449 .0001267543 9701999.000000 9701971.495802 27.504198 0.000283         
19660800  1024  1  0 .1507803333 .0000000204 .0001428285 .0000824620 9833110.000000 9833100.092560 9.907440 0.000101         
19922944  1024  1  0 .1526503333 .0000000345 .0001857417 .0001072380 9964301.000000 9964247.453568 53.546432 0.000537         
20185088  1024  1  0 .1543123333 .0000000019 .0000435889 .0000251660 10095402.000000 10095356.775558 45.224442 0.000448         
20447232  1024  1  0 .1562420000 .0000002464 .0004963869 .0002865891 10226790.000000 10226773.916986 16.083014 0.000157         
20709376  1024  1  0 .1584676666 .0000000718 .0002679552 .0001547040 10357874.000000 10357844.330021 29.669979 0.000286         
20971520  1024  1  0 .1601003334 .0000000416 .0002039607 .0001177567 10489181.000000 10489149.634951 31.365049 0.000299         
21233664  1024  1  0 .1621186667 .0000000521 .0002282542 .0001317826 10620147.000000 10620114.902902 32.097098 0.000302         
21495808  1024  1  0 .1635726667 .0000000375 .0001936491 .0001118033 10750942.000000 10750912.127341 29.872659 0.000278         
21757952  1024  1  0 .1655020000 .0000001113 .0003336165 .0001926135 10881838.000000 10881797.013319 40.986681 0.000377         
22020096  1024  1  0 .1677133334 .0000004298 .0006555913 .0003785058 11012872.000000 11012883.343030 11.343030 0.000103         
22282240  1024  1  0 .1694346667 .0000000342 .0001849324 .0001067707 11144020.000000 11143965.924556 54.075444 0.000485         
22544384  1024  1  0 .1712900000 .0000001431 .0003782856 .0002184032 11274956.000000 11274968.962637 12.962637 0.000115         
22806528  1024  1  0 .1730263334 .0000000660 .0002569046 .0001483239 11406114.000000 11406155.346762 41.346762 0.000362         
23068672  1024  1  0 .1749410000 .0000001297 .0003601388 .0002079262 11537245.000000 11537202.307074 42.692926 0.000370         
23330816  1024  1  0 .1766473333 .0000000085 .0000921954 .0000532290 11668179.000000 11668201.176011 22.176011 0.000190         
23592960  1024  1  0 .1785770000 .0000000554 .0002353720 .0001358920 11799362.000000 11799293.484149 68.515851 0.000581         
23855104  1024  1  0 .1805950000 .0000000480 .0002190890 .0001264910 11930235.000000 11930258.610061 23.610061 0.000198         
24117248  1024  1  0 .1823310000 .0000001711 .0004136423 .0002388164 12061101.000000 12061102.456608 1.456608 0.000012         
24379392  1024  1  0 .1840826667 .0000001078 .0003283291 .0001895608 12192313.000000 12192318.150323 5.150323 0.000042         
24641536  1024  1  0 .1861156666 .0000000323 .0001797220 .0001037625 12323411.000000 12323427.341025 16.341025 0.000133         
24903680  1024  1  0 .1878963334 .0000000105 .0001024695 .0000591607 12454212.000000 12454218.895285 6.895285 0.000055         
25165824  1024  1  0 .1895140000 .0000000125 .0001118033 .0000645496 12585420.000000 12585441.352596 21.352596 0.000170         
25427968  1024  1  0 .1914730000 .0000002187 .0004676537 .0002699999 12716416.000000 12716422.250519 6.250519 0.000049         
25690112  1024  1  0 .1934766667 .0000000501 .0002238302 .0001292284 12847688.000000 12847682.118135 5.881865 0.000046         
25952256  1024  1  0 .1953020000 .0000001156 .0003400000 .0001962990 12978782.000000 12978740.353532 41.646468 0.000321         
26214400  1024  1  0 .1969493334 .0000000244 .0001562049 .0000901849 13109960.000000 13109956.862881 3.137119 0.000024         
26476544  1024  1  0 .1989676667 .0000000178 .0001334166 .0000770281 13240974.000000 13240924.144425 49.855575 0.000377         
26738688  1024  1  0 .2007930000 .0000000019 .0000435889 .0000251660 13372206.000000 13372191.432306 14.567694 0.000109         
27000832  1024  1  0 .2024700000 .0000000164 .0001280624 .0000739368 13503364.000000 13503348.167770 15.832230 0.000117         
27262976  1024  1  0 .2045476667 .0000000482 .0002195449 .0001267543 13634723.000000 13634727.027385 4.027385 0.000030         
27525120  1024  1  0 .2065806667 .0000000019 .0000435889 .0000251660 13765902.000000 13765934.237632 32.237632 0.000234         
27787264  1024  1  0 .2084210000 .0000001391 .0003729611 .0002153291 13897065.000000 13897127.694457 62.694457 0.000451         
28049408  1024  1  0 .2102613333 .0000000443 .0002104756 .0001215181 14028316.000000 14028317.598272 1.598272 0.000011         
28311552  1024  1  0 .2118193333 .0000000006 .0000244948 .0000141420 14159656.000000 14159688.049817 32.049817 0.000226         
28573696  1024  1  0 .2137336667 .0000000184 .0001356465 .0000783155 14290501.000000 14290516.644096 15.644096 0.000109         
28835840  1024  1  0 .2157076666 .0000000019 .0000435889 .0000251660 14421560.000000 14421544.059451 15.940549 0.000111         
29097984  1024  1  0 .2175630000 .0000000284 .0001685229 .0000972967 14552448.000000 14552485.364726 37.364726 0.000257         
29360128  1024  1  0 .2196853334 .0000004884 .0006988562 .0004034848 14683536.000000 14683603.649292 67.649292 0.000461         
29622272  1024  1  0 .2213323333 .0000000026 .0000509901 .0000294391 14814804.000000 14814781.358994 22.641006 0.000153         
29884416  1024  1  0 .2231873334 .0000000178 .0001334166 .0000770281 14945770.000000 14945818.262407 48.262407 0.000323         
30146560  1024  1  0 .2248793334 .0000000138 .0001174734 .0000678232 15077012.000000 15077023.241595 11.241595 0.000075         
30408704  1024  1  0 .2268680000 .0000000085 .0000921954 .0000532290 15208173.000000 15208201.057636 28.057636 0.000184         
30670848  1024  1  0 .2285153334 .0000000046 .0000678232 .0000391577 15339313.000000 15339305.875277 7.124723 0.000046         
30932992  1024  1  0 .2304590000 .0000000324 .0001800000 .0001039230 15470262.000000 15470315.078975 53.078975 0.000343         
31195136  1024  1  0 .2321953334 .0000000184 .0001356465 .0000783155 15601198.000000 15601182.180127 15.819873 0.000101         
31457280  1024  1  0 .2340210000 .0000000085 .0000921954 .0000532290 15732193.000000 15732203.670905 10.670905 0.000068         
31719424  1024  1  0 .2361730000 .0000000045 .0000670820 .0000387298 15863330.000000 15863266.128067 63.871933 0.000403         
31981568  1024  1  0 .2379093333 .0000000878 .0002963106 .0001710750 15994290.000000 15994292.257334 2.257334 0.000014         
32243712  1024  1  0 .2397940000 .0000000970 .0003114482 .0001798147 16125332.000000 16125302.374273 29.625727 0.000184         
32505856  1024  1  0 .2418126667 .0000000879 .0002964793 .0001711724 16256249.000000 16256213.292175 35.707825 0.000220         
32768000  1024  1  0 .2434150000 .0000000085 .0000921954 .0000532290 16387412.000000 16387388.878030 23.121970 0.000141         
33030144  1024  1  0 .2455966667 .0000002780 .0005272570 .0003044119 16518437.000000 16518492.709807 55.709807 0.000337         
33292288  1024  1  0 .2470960000 .0000000237 .0001539480 .0000888819 16649456.000000 16649456.307644 0.307644 0.000002         
33554432  1024  1  0 .2490546667 .0000000375 .0001936491 .0001118033 16780380.000000 16780420.730242 40.730242 0.000243         
33816576  1024  1  0 .2510583333 .0000000178 .0001334166 .0000770281 16911502.000000 16911483.082978 18.917022 0.000112         
34078720  1024  1  0 .2527646666 .0000000282 .0001679285 .0000969535 17042708.000000 17042686.184338 21.815662 0.000128         
34340864  1024  1  0 .2546493334 .0000000443 .0002104756 .0001215181 17173782.000000 17173817.211734 35.211734 0.000205         
34603008  1024  1  0 .2564900000 0 0 0 17304744.000000 17304751.466334 7.466334 0.000043         
34865152  1024  1  0 .2584786666 .0000000026 .0000509901 .0000294391 17435836.000000 17435735.666941 100.333059 0.000575         
35127296  1024  1  0 .2602150000 .0000000640 .0002529822 .0001460593 17566876.000000 17566823.369062 52.630938 0.000300         
35389440  1024  1  0 .2621736667 .0000001078 .0003283291 .0001895608 17698084.000000 17698043.158802 40.841198 0.000231         
35651584  1024  1  0 .2636430000 .0000000284 .0001685229 .0000972967 17829060.000000 17829058.024139 1.975861 0.000011         
35913728  1024  1  0 .2658540000 .0000000284 .0001685229 .0000972967 17960378.000000 17960333.681411 44.318589 0.000247         
36175872  1024  1  0 .2675610000 .0000000204 .0001428285 .0000824620 18091204.000000 18091254.777764 50.777764 0.000281         
36438016  1024  1  0 .2693716666 .0000000046 .0000678232 .0000391577 18222440.000000 18222328.514318 111.485682 0.000612         
36700160  1024  1  0 .2713896667 .0000001594 .0003992492 .0002305066 18353406.000000 18353415.273999 9.273999 0.000051         
36962304  1024  1  0 .2734973333 .0000000058 .0000761577 .0000439696 18484394.000000 18484443.368167 49.368167 0.000267         
37224448  1024  1  0 .2750996666 .0000001126 .0003355592 .0001937351 18615486.000000 18615444.260279 41.739721 0.000224         
37486592  1024  1  0 .2768660000 .0000000125 .0001118033 .0000645496 18746602.000000 18746572.554609 29.445391 0.000157         
37748736  1024  1  0 .2787210000 .0000000681 .0002609597 .0001506651 18877820.000000 18877751.514373 68.485627 0.000363         
38010880  1024  1  0 .2804423333 .0000000715 .0002673948 .0001543804 19008882.000000 19008872.118618 9.881382 0.000052         
38273024  1024  1  0 .2827130000 .0000002638 .0005136146 .0002965355 19140020.000000 19140052.095440 32.095440 0.000168         
38535168  1024  1  0 .2844196667 .0000002145 .0004631414 .0002673948 19271118.000000 19271100.661077 17.338923 0.000090         
38797312  1024  1  0 .2858000000 .0000000403 .0002007485 .0001159022 19402210.000000 19402142.357907 67.642093 0.000349         
39059456  1024  1  0 .2878926667 .0000000006 .0000244948 .0000141420 19533218.000000 19533167.999185 50.000815 0.000256         
39321600  1024  1  0 .2897620000 .0000000125 .0001118033 .0000645496 19664206.000000 19664133.796539 72.203461 0.000367         
39583744  1024  1  0 .2916026666 .0000001135 .0003368976 .0001945079 19795310.000000 19795290.016308 19.983692 0.000101         
39845888  1024  1  0 .2934280000 .0000000204 .0001428285 .0000824620 19926224.000000 19926283.319879 59.319879 0.000298         
40108032  1024  1  0 .2954610000 .0000000125 .0001118033 .0000645496 20057180.000000 20057253.431849 73.431849 0.000366         
40370176  1024  1  0 .2973610000 .0000000950 .0003082207 .0001779513 20188404.000000 20188375.738796 28.261204 0.000140         
40632320  1024  1  0 .2992310000 .0000000554 .0002353720 .0001358920 20319608.000000 20319555.985162 52.014838 0.000256         
40894464  1024  1  0 .3008926667 .0000000046 .0000678232 .0000391577 20450528.000000 20450480.093693 47.906307 0.000234         
41156608  1024  1  0 .3028813334 .0000000414 .0002034698 .0001174733 20581600.000000 20581649.798376 49.798376 0.000242         
41418752  1024  1  0 .3045286666 .0000000019 .0000435889 .0000251660 20712564.000000 20712630.509960 66.509960 0.000321         
41680896  1024  1  0 .3065766666 .0000000178 .0001334166 .0000770281 20843566.000000 20843586.638639 20.638639 0.000099         
41943040  1024  1  0 .3084316667 .0000000422 .0002054263 .0001186029 20974380.000000 20974435.550480 55.550480 0.000265         
42205184  1024  1  0 .3101530000 .0000000125 .0001118033 .0000645496 21105532.000000 21105512.841431 19.158569 0.000091         
42467328  1024  1  0 .3122756667 .0000000059 .0000768114 .0000443470 21236672.000000 21236686.704331 14.704331 0.000069         
42729472  1024  1  0 .3139080000 .0000000204 .0001428285 .0000824620 21367780.000000 21367810.599773 30.599773 0.000143         
42991616  1024  1  0 .3157036667 .0000000612 .0002473863 .0001428285 21498682.000000 21498755.712957 73.712957 0.000343         
43253760  1024  1  0 .3176330000 .0000000520 .0002280350 .0001316560 21629736.000000 21629634.448317 101.551683 0.000470         
43515904  1024  1  0 .3193390000 .0000000321 .0001791647 .0001034407 21760710.000000 21760727.852537 17.852537 0.000082         
43778048  1024  1  0 .3214470000 .0000000734 .0002709243 .0001564182 21891712.000000 21891744.429110 32.429110 0.000148         
44040192  1024  1  0 .3229756666 .0000000165 .0001284523 .0000741619 22022964.000000 22022940.838761 23.161239 0.000105         
44302336  1024  1  0 .3250830000 .0000000125 .0001118033 .0000645496 22153982.000000 22154051.289805 69.289805 0.000313         
44564480  1024  1  0 .3269976667 .0000000422 .0002054263 .0001186029 22285150.000000 22285173.935062 23.935062 0.000107         
44826624  1024  1  0 .3286596667 .0000000059 .0000768114 .0000443470 22416264.000000 22416255.140924 8.859076 0.000040         
45088768  1024  1  0 .3307373333 .0000000046 .0000678232 .0000391577 22547348.000000 22547407.273871 59.273871 0.000263         
45350912  1024  1  0 .3324880000 .0000000078 .0000883176 .0000509901 22678516.000000 22678480.465642 35.534358 0.000157         
45613056  1024  1  0 .3343730000 .0000000006 .0000244948 .0000141420 22809436.000000 22809514.752163 78.752163 0.000345         
45875200  1024  1  0 .3363763333 .0000000501 .0002238302 .0001292284 22940492.000000 22940610.802193 118.802193 0.000518         
46137344  1024  1  0 .3380536667 .0000000059 .0000768114 .0000443470 23071486.000000 23071543.101511 57.101511 0.000247         
46399488  1024  1  0 .3401460000 .0000000712 .0002668332 .0001540562 23202556.000000 23202568.373131 12.373131 0.000053         
46661632  1024  1  0 .3415706667 .0000000257 .0001603121 .0000925562 23333434.000000 23333538.595203 104.595203 0.000448         
46923776  1024  1  0 .3436633333 .0000000256 .0001600000 .0000923760 23464484.000000 23464517.837944 33.837944 0.000144         
47185920  1024  1  0 .3455183334 .0000000283 .0001682260 .0000971253 23595696.000000 23595807.651290 111.651290 0.000473         
47448064  1024  1  0 .3475216666 .0000000343 .0001852025 .0001069267 23726892.000000 23726942.102109 50.102109 0.000211         
47710208  1024  1  0 .3491840000 .0000000020 .0000447213 .0000258198 23857916.000000 23857953.240622 37.240622 0.000156         
47972352  1024  1  0 .3513063334 .0000000979 .0003128897 .0001806469 23988674.000000 23988868.874940 194.874940 0.000812         
48234496  1024  1  0 .3527903333 .0000000614 .0002477902 .0001430617 24119612.000000 24119729.349311 117.349311 0.000487         
48496640  1024  1  0 .3546603334 .0000000258 .0001606237 .0000927361 24250604.000000 24250658.609181 54.609181 0.000225         
48758784  1024  1  0 .3565153334 .0000000185 .0001360147 .0000785281 24381784.000000 24381815.511388 31.511388 0.000129         
49020928  1024  1  0 .3585040000 .0000000503 .0002242766 .0001294861 24512870.000000 24512923.019068 53.019068 0.000216         
49283072  1024  1  0 .3602256667 .0000001130 .0003361547 .0001940790 24644328.000000 24644551.115473 223.115473 0.000905         
49545216  1024  1  0 .3620656667 .0000000204 .0001428285 .0000824620 24775494.000000 24775683.803748 189.803748 0.000766         
49807360  1024  1  0 .3640690000 .0000000085 .0000921954 .0000532290 24906600.000000 24906738.880855 138.880855 0.000558         
50069504  1024  1  0 .3658943334 .0000001134 .0003367491 .0001944221 25037902.000000 25038033.233241 131.233241 0.000524         
50331648  1024  1  0 .3677943334 .0000000019 .0000435889 .0000251660 25169032.000000 25169079.440325 47.440325 0.000188         
50593792  1024  1  0 .3695006667 .0000000521 .0002282542 .0001317826 25300056.000000 25300207.841714 151.841714 0.000600         
50855936  1024  1  0 .3713706667 .0000000204 .0001428285 .0000824620 25431124.000000 25431238.370753 114.370753 0.000450         
51118080  1024  1  0 .3731366667 .0000000731 .0002703701 .0001560982 25562428.000000 25562406.197889 21.802111 0.000085         
51380224  1024  1  0 .3752440000 .0000000204 .0001428285 .0000824620 25693096.000000 25693301.457813 205.457813 0.000800         
51642368  1024  1  0 .3769953334 .0000000600 .0002449489 .0001414213 25824434.000000 25824566.934917 132.934917 0.000515         
51904512  1024  1  0 .3790730000 .0000000424 .0002059126 .0001188836 25955498.000000 25955613.973743 115.973743 0.000447         
52166656  1024  1  0 .3806310000 .0000000085 .0000921954 .0000532290 26086536.000000 26086656.732928 120.732928 0.000463         
52428800  1024  1  0 .3825013334 .0000000184 .0001356465 .0000783155 26217506.000000 26217593.712841 87.712841 0.000335         
52690944  1024  1  0 .3843560000 .0000000316 .0001777638 .0001026319 26348352.000000 26348514.246981 162.246981 0.000616         
52953088  1024  1  0 .3864340000 .0000000323 .0001797220 .0001037625 26479578.000000 26479657.122608 79.122608 0.000299         
53215232  1024  1  0 .3882890000 .0000001117 .0003342154 .0001929593 26610392.000000 26610498.606217 106.606217 0.000401         
53477376  1024  1  0 .3900550000 .0000000139 .0001178982 .0000680685 26741566.000000 26741693.758919 127.758919 0.000478         
53739520  1024  1  0 .3919396666 .0000000165 .0001284523 .0000741619 26872552.000000 26872691.783758 139.783758 0.000520         
54001664  1024  1  0 .3937206667 .0000000124 .0001113552 .0000642909 27003502.000000 27003651.615816 149.615816 0.000554         
54263808  1024  1  0 .3956943334 .0000000006 .0000244948 .0000141420 27134714.000000 27134833.316581 119.316581 0.000440         
54525952  1024  1  0 .3973563333 .0000000376 .0001939071 .0001119523 27265804.000000 27265860.680417 56.680417 0.000208         
54788096  1024  1  0 .3993750000 .0000000323 .0001797220 .0001037625 27396724.000000 27396915.815049 191.815049 0.000700         
55050240  1024  1  0 .4011853333 .0000000614 .0002477902 .0001430617 27528008.000000 27528144.704314 136.704314 0.000497         
55312384  1024  1  0 .4030553334 .0000000416 .0002039607 .0001177567 27659504.000000 27659643.168569 139.168569 0.000503         
55574528  1024  1  0 .4049103333 .0000000996 .0003155946 .0001822086 27790748.000000 27790750.489135 2.489135 0.000009         
55836672  1024  1  0 .4067360000 .0000000006 .0000244948 .0000141420 27921400.000000 27921404.091874 4.091874 0.000015         
56098816  1024  1  0 .4082790000 .0000000323 .0001797220 .0001037625 28052334.000000 28052546.508964 212.508964 0.000758         
56360960  1024  1  0 .4105350000 .0000001504 .0003878143 .0002239046 28183630.000000 28183786.548146 156.548146 0.000555         
56623104  1024  1  0 .4123156667 .0000000612 .0002473863 .0001428285 28314680.000000 28314810.473419 130.473419 0.000461         
56885248  1024  1  0 .4146013333 .0000005755 .0007586171 .0004379877 28445654.000000 28445720.030255 66.030255 0.000232         
57147392  1024  1  0 .4159666667 .0000000137 .0001170469 .0000675770 28576628.000000 28576804.832187 176.832187 0.000619         
57409536  1024  1  0 .4177916667 .0000000059 .0000768114 .0000443470 28707640.000000 28707809.192004 169.192004 0.000589         
57671680  1024  1  0 .4195136666 .0000000501 .0002238302 .0001292284 28838856.000000 28838924.890984 68.890984 0.000239         
57933824  1024  1  0 .4214873334 .0000000376 .0001939071 .0001119523 28970044.000000 28970040.619681 3.380319 0.000012         
58195968  1024  1  0 .4233423334 .0000000244 .0001562049 .0000901849 29101108.000000 29101234.780832 126.780832 0.000436         
58458112  1024  1  0 .4251826667 .0000000257 .0001603121 .0000925562 29232012.000000 29232172.961216 160.961216 0.000551         
58720256  1024  1  0 .4269783333 .0000000325 .0001802775 .0001040832 29363166.000000 29363414.035267 248.035267 0.000845         
58982400  1024  1  0 .4287886667 .0000000059 .0000768114 .0000443470 29494092.000000 29494120.869898 28.869898 0.000098         
59244544  1024  1  0 .4310596666 .0000000239 .0001545962 .0000892561 29625204.000000 29625343.516325 139.516325 0.000471         
59506688  1024  1  0 .4325733334 .0000000416 .0002039607 .0001177567 29756152.000000 29756304.111315 152.111315 0.000511         
59768832  1024  1  0 .4346953333 .0000001628 .0004034848 .0002329520 29887216.000000 29887298.165213 82.165213 0.000275         
60030976  1024  1  0 .4362686666 .0000000177 .0001330413 .0000768114 30018242.000000 30018338.489634 96.489634 0.000321         
60293120  1024  1  0 .4380940000 .0000000417 .0002042057 .0001178982 30149336.000000 30149421.051260 85.051260 0.000282         
60555264  1024  1  0 .4399936666 .0000000026 .0000509901 .0000294391 30280450.000000 30280533.820704 83.820704 0.000277         
60817408  1024  1  0 .4419080000 .0000000681 .0002609597 .0001506651 30411394.000000 30411621.645035 227.645035 0.000749         
61079552  1024  1  0 .4436296667 .0000000204 .0001428285 .0000824620 30542680.000000 30542904.599176 224.599176 0.000735         
61341696  1024  1  0 .4455140000 .0000000640 .0002529822 .0001460593 30674056.000000 30674130.771360 74.771360 0.000244         
