262144    .0149426667 .0000000046 .0000678232 .0000391577 -136.500000 -135.973939 0.526061 0.386883         
524288    .0149720000 .0000001192 .0003452535 .0001993322 -1130.000000 -1127.945749 2.054251 0.182123         
786432    .0158483334 .0000012702 .0011270314 .0006506918 246.500000 247.317899 0.817899 0.330707         
1048576    .0160583333 .0000000726 .0002694438 .0001555634 1211.000000 1211.231582 0.231582 0.019120         
1310720    .0174003334 .0000006082 .0007798717 .0004502591 1977.000000 1976.572489 0.427511 0.021629         
1572864    .0173266666 .0000000083 .0000911043 .0000525990 1778.000000 1777.127315 0.872685 0.049107         
1835008    .0175233334 .0000005076 .0007124605 .0004113392 1270.000000 1268.639592 1.360408 0.107234         
2097152    .0180130000 .0000001255 .0003542597 .0002045319 1667.000000 1664.723923 2.276077 0.136724         
2359296    .0183830000 .0000000494 .0002222611 .0001283225 1649.000000 1649.344842 0.344842 0.020908         
2621440    .0190220000 .0000007262 .0008521736 .0004920026 1990.000000 1990.718587 0.718587 0.036097         
2883584    .0193463334 .0000000051 .0000714142 .0000412310 2108.000000 2107.054436 0.945564 0.044876         
3145728    .0199496666 .0000000708 .0002660826 .0001536228 2152.000000 2151.013588 0.986412 0.045858         
3407872    .0234336667 .0000000371 .0001926136 .0001112055 2468.000000 2468.508333 0.508333 0.020593         
3670016    .0244383334 .0000000060 .0000774596 .0000447213 2438.000000 2441.335671 3.335671 0.136633         
3932160    .0254773334 .0000002033 .0004508880 .0002603203 1603.000000 1605.791314 2.791314 0.173828         
4194304    .0256396667 .0000000256 .0001600000 .0000923760 1472.000000 1471.192946 0.807054 0.054857         
4456448    .0264546667 .0000000750 .0002738612 .0001581138 1524.000000 1522.446066 1.553934 0.102068         
4718592    .0274676667 .0000000488 .0002209072 .0001275408 1491.000000 1494.581292 3.581292 0.239618         
4980736    .0280320000 .0000002190 .0004679743 .0002701850 2184.000000 2184.926567 0.926567 0.042407         
5242880    .0286913334 .0000002725 .0005220153 .0003013856 1938.000000 1938.333409 0.333409 0.017201         
5505024    .0294250000 .0000007043 .0008392258 .0004845272 2388.000000 2391.475631 3.475631 0.145334         
5767168    .0296383334 .0000001534 .0003916631 .0002261267 2212.000000 2219.474457 7.474457 0.336767         
6029312    .0300063333 .0000000176 .0001326649 .0000765941 2050.000000 2054.803967 4.803967 0.233792         
6291456    .0303346667 .0000000473 .0002174856 .0001255653 1034.000000 1035.340293 1.340293 0.129454         
6553600    .0307703334 .0000000935 .0003057776 .0001765407 650.500000 652.863744 2.363744 0.362058         
6815744    .0320736667 .0000008963 .0009467312 .0005465955 1062.000000 1063.744301 1.744301 0.163977         
7077888    .0319093333 .0000001753 .0004186884 .0002417298 782.500000 782.609636 0.109636 0.014009         
7340032    .0327403334 .0000000049 .0000700000 .0000404145 -94.500000 -94.424774 0.075226 0.079668         
7602176    .0335680000 .0000001921 .0004382921 .0002530480 1.500000 1.273983 0.226017 17.741017         
7864320    .0340183334 .0000002191 .0004680811 .0002702467 105.500000 108.235799 2.735799 2.527629         
8126464    .0345556667 .0000000181 .0001345362 .0000776745 -128.500000 -124.495723 4.004277 3.216397         
8388608    .0353876666 .0000000182 .0001349073 .0000778887 -319.500000 -314.976766 4.523234 1.436053         
8650752    .0359640000 .0000000558 .0002362202 .0001363817 -1434.000000 -1429.837809 4.162191 0.291095         
8912896    .0367636666 .0000001509 .0003884584 .0002242765 -1438.000000 -1434.034161 3.965839 0.276551         
9175040    .0368556667 .0000001497 .0003869108 .0002233830 -2664.000000 -2658.385719 5.614281 0.211191         
9437184    .0376750000 .0000000443 .0002104756 .0001215181 -2782.000000 -2778.555746 3.444254 0.123958         
9699328    .0382220000 .0000000688 .0002622975 .0001514375 -2978.000000 -2978.588477 0.588477 0.019757         
9961472    .0387263334 .0000000866 .0002942787 .0001699018 -3416.000000 -3416.985416 0.985416 0.028839         
10223616    .0393623333 .0000001900 .0004358898 .0002516610 -3504.000000 -3504.781597 0.781597 0.022301         
10485760    .0396766667 .0000000457 .0002137755 .0001234233 -2556.000000 -2558.981990 2.981990 0.116530         
10747904    .0406070000 .0000001801 .0004243819 .0002450170 -2033.000000 -2035.036821 2.036821 0.100088         
11010048    .0411666666 .0000001316 .0003627671 .0002094436 -1765.000000 -1768.792766 3.792766 0.214427         
11272192    .0418200000 .0000000648 .0002545584 .0001469693 -755.000000 -759.095873 4.095873 0.539573         
11534336    .0424010000 .0000002441 .0004940647 .0002852483 -1360.000000 -1362.844707 2.844707 0.208733         
11796480    .0429696667 .0000001448 .0003805259 .0002196967 -1524.000000 -1528.551996 4.551996 0.297798         
12058624    .0433003334 .0000000026 .0000509901 .0000294391 -1099.000000 -1101.908522 2.908522 0.263953         
12320768    .0439250000 .0000000219 .0001479864 .0000854399 -998.000000 -1002.625757 4.625757 0.461364         
12582912    .0449033333 .0000001057 .0003251153 .0001877054 -770.000000 -773.805816 3.805816 0.491831         
12845056    .0454773333 .0000000068 .0000824621 .0000476095 -309.500000 -312.193596 2.693596 0.862797         
13107200    .0460820000 .0000001303 .0003609709 .0002084066 -708.500000 -710.915081 2.415081 0.339714         
13369344    .0465546666 .0000000988 .0003143246 .0001814753 190.500000 191.004267 0.504267 0.264008         
13631488    .0471743334 .0000000203 .0001424780 .0000822597 786.500000 789.156115 2.656115 0.336577         
13893632    .0477483333 .0000000708 .0002660826 .0001536228 720.500000 725.187940 4.687940 0.646445         
14155776    .0482573334 .0000000307 .0001752141 .0001011599 1396.000000 1402.299472 6.299472 0.449224         
14417920    .0494016667 .0000001870 .0004324349 .0002496664 1260.000000 1268.305321 8.305321 0.654836         
14680064    .0490860000 .0000000322 .0001794435 .0001036017 1912.000000 1920.742349 8.742349 0.455155         
14942208    .0502816666 .0000001143 .0003380828 .0001951921 2076.000000 2080.349243 4.349243 0.209063         
15204352    .0507340000 .0000000505 .0002247220 .0001297433 1428.000000 1432.230262 4.230262 0.295362         
15466496    .0520386667 .0000003261 .0005710516 .0003296967 1656.000000 1658.644151 2.644151 0.159416         
15728640    .0517406667 .0000000371 .0001926136 .0001112055 1428.000000 1427.140417 0.859583 0.060231         
15990784    .0524563334 .0000000541 .0002325940 .0001342882 887.000000 889.054637 2.054637 0.231104         
16252928    .0533140000 .0000001023 .0003198437 .0001846618 1108.000000 1110.449351 2.449351 0.220573         
16515072    .0536790000 .0000000078 .0000883176 .0000509901 1120.000000 1124.436738 4.436738 0.394574         
16777216    .0544093334 .0000001171 .0003421987 .0001975685 1152.000000 1155.120385 3.120385 0.270135         
17039360    .0553126666 .0000000471 .0002170253 .0001252996 1672.000000 1676.578908 4.578908 0.273110         
17301504    .0566836667 .0000004376 .0006615134 .0003819249 1598.000000 1604.003533 6.003533 0.374284         
17563648    .0560246667 .0000001178 .0003432200 .0001981581 1478.000000 1486.240993 8.240993 0.554486         
17825792    .0564460000 .0000000766 .0002767670 .0001597915 1578.000000 1586.247348 8.247348 0.519928         
18087936    .0569430000 .0000000183 .0001352774 .0000781024 1996.000000 2001.005201 5.005201 0.250134         
18350080    .0576843334 .0000000964 .0003104834 .0001792576 2020.000000 2026.060443 6.060443 0.299124         
18612224    .0585090000 .0000000487 .0002206807 .0001274100 1712.000000 1722.773699 10.773699 0.625369         
18874368    .0590293334 .0000000539 .0002321637 .0001340397 1886.000000 1892.835138 6.835138 0.361106         
19136512    .0597026667 .0000001338 .0003657868 .0002111871 1182.000000 1185.781159 3.781159 0.318875         
19398656    .0603650000 .0000003720 .0006099180 .0003521363 1132.000000 1140.836477 8.836477 0.774561         
19660800    .0609086666 .0000001007 .0003173326 .0001832120 1650.000000 1655.678425 5.678425 0.342967         
19922944    .0613720000 .0000000668 .0002584569 .0001492201 1436.000000 1445.014821 9.014821 0.623857         
20185088    .0618443334 .0000000016 .0000400000 .0000230940 2298.000000 2304.915818 6.915818 0.300046         
20447232    .0627500000 .0000000328 .0001811077 .0001045625 1902.000000 1914.116213 12.116213 0.632993         
20709376    .0634196667 .0000000188 .0001371130 .0000791622 1994.000000 2005.511138 11.511138 0.573975         
20971520    .0639616667 .0000001447 .0003803945 .0002196208 2450.000000 2461.514376 11.514376 0.467776         
21233664    .0642496667 .0000002527 .0005026927 .0002902297 2992.000000 3003.302616 11.302616 0.376340         
21495808    .0650686666 .0000000412 .0002029778 .0001171892 2584.000000 2600.181911 16.181911 0.622338         
21757952    .0658390000 .0000000473 .0002174856 .0001255653 2748.000000 2761.544081 13.544081 0.490453         
22020096    .0664360000 .0000001958 .0004424929 .0002554733 3312.000000 3325.277893 13.277893 0.399302         
22282240    .0668096666 .0000000034 .0000583095 .0000336650 1749.000000 1757.694688 8.694688 0.494664         
22544384    .0674783333 .0000000088 .0000938083 .0000541602 336.000000 342.913639 6.913639 2.016146         
22806528    .0677730000 .0000000388 .0001969771 .0001137247 754.000000 761.655984 7.655984 1.005176         
23068672    .0684423333 .0000000017 .0000412310 .0000238047 141.000000 147.140847 6.140847 4.173448         
23330816    .0694110000 .0000002971 .0005450688 .0003146956 -277.000000 -271.556484 5.443516 2.004561         
23592960    .0701086667 .0000004486 .0006697760 .0003866953 -322.000000 -316.624424 5.375576 1.697777         
23855104    .0703063334 .0000000143 .0001195826 .0000690410 -732.000000 -725.175934 6.824066 0.941022         
24117248    .0707916667 .0000000442 .0002102379 .0001213809 -974.000000 -962.102959 11.897041 1.236566         
24379392    .0718026666 .0000007804 .0008834025 .0005100326 -999.500000 -986.084245 13.415755 1.360508         
24641536    .0720383333 .0000000562 .0002370653 .0001368697 -172.000000 -164.529596 7.470404 4.540462         
24903680    .0730953333 .0000000387 .0001967231 .0001135781 364.000000 370.171601 6.171601 1.667227         
25165824    .0730060000 .0000001187 .0003445286 .0001989136 -831.500000 -825.839818 5.660182 0.685385         
25427968    .0736796666 .0000001917 .0004378355 .0002527844 -844.000000 -836.967184 7.032816 0.840274         
25690112    .0745396667 .0000000527 .0002295648 .0001325392 -1223.000000 -1213.055362 9.944638 0.819801         
25952256    .0747380000 .0000000852 .0002918903 .0001685229 -1528.000000 -1518.659659 9.340341 0.615038         
26214400    .0763943334 .0000002340 .0004837354 .0002792847 -1415.000000 -1402.982779 12.017221 0.856548         
26476544    .0762976667 .0000000771 .0002776688 .0001603121 -1297.000000 -1285.173088 11.826912 0.920258         
26738688    .0768703334 .0000000404 .0002009975 .0001160459 -989.000000 -978.900536 10.099464 1.031715         
27000832    .0773096667 .0000000013 .0000360555 .0000208166 -661.000000 -649.972493 11.027507 1.696611         
27262976    .0782846666 .0000000035 .0000591607 .0000341564 -805.000000 -792.418623 12.581377 1.587718         
27525120    .0788266667 .0000002606 .0005104899 .0002947314 -1044.000000 -1029.965259 14.034741 1.362642         
27787264    .0792373333 .0000000897 .0002994995 .0001729161 -1636.000000 -1623.288427 12.711573 0.783075         
28049408    .0800200000 .0000002949 .0005430469 .0003135282 -1712.000000 -1698.587754 13.412246 0.789612         
28311552    .0804736666 .0000001740 .0004171330 .0002408318 -1836.000000 -1827.110459 8.889541 0.486535         
28573696    .0809663333 .0000001551 .0003938273 .0002273762 -2064.000000 -2056.571241 7.428759 0.361221         
28835840    .0817526667 .0000002630 .0005128352 .0002960855 -2800.000000 -2796.786947 3.213053 0.114884         
29097984    .0819723333 .0000000899 .0002998332 .0001731087 -2766.000000 -2765.781906 0.218094 0.007885         
29360128    .0825463333 .0000000020 .0000447213 .0000258198 -3198.000000 -3197.607393 0.392607 0.012278         
29622272    .0837916666 .0000008288 .0009103845 .0005256107 -3452.000000 -3450.094002 1.905998 0.055245         
29884416    .0839486667 .0000000226 .0001503329 .0000867947 -3550.000000 -3545.545349 4.454651 0.125641         
30146560    .0845673334 .0000001648 .0004059556 .0002343785 -3502.000000 -3495.994426 6.005574 0.171784         
30408704    .0852436666 .0000000349 .0001868154 .0001078579 -4744.000000 -4736.417160 7.582840 0.160097         
30670848    .0858613333 .0000000329 .0001813835 .0001047218 -4256.000000 -4254.375323 1.624677 0.038188         
30932992    .0866293334 .0000011894 .0010905961 .0006296559 -4364.000000 -4363.339455 0.660545 0.015139         
31195136    .0867413334 .0000000226 .0001503329 .0000867947 -3950.000000 -3946.090962 3.909038 0.099061         
31457280    .0873823333 .0000001014 .0003184336 .0001838477 -3608.000000 -3607.422052 0.577948 0.016021         
31719424    .0877356667 .0000000161 .0001268857 .0000732574 -4584.000000 -4578.364228 5.635772 0.123096         
31981568    .0885963333 .0000000076 .0000871779 .0000503321 -4056.000000 -4054.773118 1.226882 0.030258         
32243712    .0893953334 .0000001384 .0003720215 .0002147867 -4524.000000 -4525.612654 1.612654 0.035634         
32505856    .0897206666 .0000000272 .0001649242 .0000952190 -4816.000000 -4809.828636 6.171364 0.128307         
32768000    .0906750000 .0000000718 .0002679552 .0001547040 -5092.000000 -5079.679079 12.320921 0.242553         
33030144    .0911636667 .0000000076 .0000871779 .0000503321 -4820.000000 -4811.204638 8.795362 0.182810         
33292288    .0916393333 .0000000008 .0000282842 .0000163298 -4596.000000 -4582.690210 13.309790 0.290436         
33554432    .0921480000 .0000000096 .0000979795 .0000565684 -4664.000000 -4654.285128 9.714872 0.208730         
33816576    .0929206666 .0000001897 .0004355456 .0002514623 -4644.000000 -4635.294207 8.705793 0.187815         
34078720    .0938786666 .0000001346 .0003668787 .0002118175 -4580.000000 -4571.788779 8.211221 0.179606         
34340864    .0941383333 .0000000270 .0001643167 .0000948682 -4568.000000 -4563.432319 4.567681 0.100093         
34603008    .0948363334 .0000000485 .0002202271 .0001271481 -5016.000000 -5013.279709 2.720291 0.054262         
34865152    .0952276667 .0000000481 .0002193171 .0001266227 -4304.000000 -4302.048042 1.951958 0.045373         
35127296    .0959116666 .0000003177 .0005636488 .0003254227 -3844.000000 -3843.843101 0.156899 0.004082         
35389440    .0964930000 .0000001526 .0003906404 .0002255363 -4048.000000 -4046.574883 1.425117 0.035218         
35651584    .0977066666 .0000000017 .0000412310 .0000238047 -4788.000000 -4786.170171 1.829829 0.038232         
35913728    .0975733334 .0000000224 .0001496662 .0000864098 -5528.000000 -5526.209111 1.790889 0.032407         
36175872    .0982046666 .0000000026 .0000509901 .0000294391 -5232.000000 -5235.523240 3.523240 0.067295         
36438016    .0989813334 .0000000287 .0001694107 .0000978093 -5408.000000 -5411.315835 3.315835 0.061276         
36700160    .0994270000 .0000000044 .0000663324 .0000382970 -5512.000000 -5514.080447 2.080447 0.037730         
36962304    .1004746666 .0000004530 .0006730527 .0003885871 -4936.000000 -4934.960757 1.039243 0.021059         
37224448    .1002060000 .0000000288 .0001697056 .0000979795 -5040.000000 -5034.343984 5.656016 0.112349         
37486592    .1015190000 .0000002126 .0004610856 .0002662078 -5092.000000 -5089.498696 2.501304 0.049146         
37748736    .1016083333 .0000001773 .0004210700 .0002431048 -4824.000000 -4814.598048 9.401952 0.195280         
38010880    .1019253334 .0000000032 .0000565685 .0000326598 -5524.000000 -5519.635055 4.364945 0.079080         
38273024    .1027360000 .0000000738 .0002716615 .0001568438 -5256.000000 -5253.643643 2.356357 0.044852         
38535168    .1034966666 .0000000330 .0001816590 .0001048808 -5496.000000 -5487.978868 8.021132 0.146158         
38797312    .1043330000 .0000009292 .0009639502 .0005565369 -5220.000000 -5206.178577 13.821423 0.265481         
39059456    .1047370000 .0000000274 .0001655294 .0000955684 -4568.000000 -4564.693012 3.306988 0.072447         
39321600    .1053823333 .0000002572 .0005071488 .0002928024 -5936.000000 -5929.142105 6.857895 0.115664         
39583744    .1059650000 .0000001783 .0004222558 .0002437894 -6152.000000 -6154.934338 2.934338 0.047675         
39845888    .1066890000 .0000001051 .0003241913 .0001871719 -5624.000000 -5632.092332 8.092332 0.143683         
40108032    .1069483334 .0000000961 .0003100000 .0001789785 -6632.000000 -6632.584382 0.584382 0.008811         
40370176    .1079100000 .0000005470 .0007395944 .0004270050 -6568.000000 -6574.175145 6.175145 0.093930         
40632320    .1082240000 .0000002118 .0004602173 .0002657065 -6296.000000 -6304.092052 8.092052 0.128362         
40894464    .1089993333 .0000001667 .0004082891 .0002357258 -6872.000000 -6877.039890 5.039890 0.073286         
41156608    .1091893334 .0000000191 .0001382027 .0000797913 -6656.000000 -6656.291658 0.291658 0.004382         
41418752    .1097493333 .0000000588 .0002424871 .0001399999 -6740.000000 -6744.708185 4.708185 0.069806         
41680896    .1106090000 .0000000086 .0000927361 .0000535412 -6492.000000 -6484.707453 7.292547 0.112458         
41943040    .1109333333 .0000000238 .0001542724 .0000890692 -5944.000000 -5934.918622 9.081378 0.153016         
42205184    .1116820000 .0000001019 .0003192177 .0001843004 -5944.000000 -5921.291202 22.708798 0.383511         
42467328    .1124853334 .0000001905 .0004364630 .0002519920 -5992.000000 -5964.760023 27.239977 0.456682         
