262144  128  4  0     .0148246666 .0000022758 .0015085754 .0008709764 inf 130949.661879 inf inf         
524288  128  4  0     .0147246667 .0000001287 .0003587478 .0002071231 inf 261985.181763 inf inf         
786432  128  4  0     .0162123334 .0000013962 .0011816090 .0006822022 inf 393053.868283 inf inf         
1048576  128  4  0     .0158913333 .0000000027 .0000519615 .0000299999 inf 524353.016601 inf inf         
1310720  128  4  0     .0224470000 .0000000079 .0000888819 .0000513159 inf 655361.754369 inf inf         
1572864  128  4  0     .0229593334 .0000001138 .0003373425 .0001947647 inf 786585.295905 inf inf         
1835008  128  4  0     .0233723333 .0000000244 .0001562049 .0000901849 inf 917821.942080 inf inf         
2097152  128  4  0     .0237986666 .0000000076 .0000871779 .0000503321 inf 1049028.925218 inf inf         
2359296  128  4  0     .0242920000 .0000000043 .0000655743 .0000378593 inf 1180200.076877 inf inf         
2621440  128  4  0     .0253120000 .0000000290 .0001702938 .0000983191 inf 1311482.766523 inf inf         
2883584  128  4  0     .0257003334 .0000000198 .0001407124 .0000812403 inf 1442374.452690 inf inf         
3145728  128  4  0     .0267920000 .0000002326 .0004822862 .0002784480 inf 1573664.041637 inf inf         
3407872  128  4  0     .0317806667 .0000002286 .0004781213 .0002760434 inf 1704877.400196 inf inf         
3670016  128  4  0     .0331280000 .0000000063 .0000793725 .0000458257 inf 1835924.850941 inf inf         
3932160  128  4  0     .0342313334 .0000000155 .0001244989 .0000718794 inf 1967169.486917 inf inf         
4194304  128  4  0     .0350500000 .0000000235 .0001532970 .0000885060 inf 2098273.198124 inf inf         
4456448  128  4  0     .0362110000 .0000001518 .0003896151 .0002249443 inf 2229476.852412 inf inf         
4718592  128  4  0     .0373676666 .0000000060 .0000774596 .0000447213 inf 2360592.170990 inf inf         
4980736  128  4  0     .0384466666 .0000003589 .0005990826 .0003458805 inf 2492018.561457 inf inf         
5242880  128  4  0     .0390173334 .0000000070 .0000836660 .0000483045 inf 2623029.793644 inf inf         
