262144    .0157363333 .0000008122 .0009012213 .0005203203 inf 130920.087997 inf inf         
524288    .0150826666 .0000000006 .0000244948 .0000141420 inf 261961.306932 inf inf         
786432    .0154783333 .0000000475 .0002179449 .0001258305 inf 393098.816808 inf inf         
1048576    .0161183333 .0000000797 .0002823118 .0001629927 inf 524543.923007 inf inf         
1310720    .0170246667 .0000001080 .0003286335 .0001897366 inf 655656.175438 inf inf         
1572864    .0176456666 .0000000885 .0002974894 .0001717555 inf 786552.507046 inf inf         
1835008    .0181323334 .0000002971 .0005450688 .0003146956 inf 917722.119639 inf inf         
2097152    .0179826666 .0000000054 .0000734846 .0000424263 inf 1048649.811834 inf inf         
2359296    .0184093334 .0000000572 .0002391652 .0001380820 inf 1179624.413909 inf inf         
2621440    .0190856666 .0000000433 .0002080865 .0001201387 inf 1310629.656470 inf inf         
2883584    .0196586666 .0000002054 .0004532107 .0002616613 inf 1441734.721014 inf inf         
3145728    .0204653333 .0000000035 .0000591607 .0000341564 inf 1572779.906754 inf inf         
3407872    .0232713334 .0000000802 .0002831960 .0001635032 inf 1704016.020993 inf inf         
3670016    .0251670000 .0000005270 .0007259476 .0004191260 inf 1835158.833498 inf inf         
3932160    .0255383334 .0000001105 .0003324154 .0001919201 inf 1966338.051635 inf inf         
4194304    .0257673334 .0000001053 .0003244996 .0001873499 inf 2097085.291164 inf inf         
4456448    .0264970000 .0000000159 .0001260952 .0000728010 inf 2228142.955246 inf inf         
4718592    .0275976667 .0000000897 .0002994995 .0001729161 inf 2359106.734329 inf inf         
4980736    .0284703333 .0000006704 .0008187795 .0004727225 inf 2489916.765857 inf inf         
5242880    .0290690000 .0000001417 .0003764306 .0002173323 inf 2620928.908971 inf inf         
5505024    .0293943334 .0000000151 .0001228820 .0000709459 inf 2751910.058152 inf inf         
5767168    .0296803334 .0000004669 .0006833008 .0003945039 inf 2883008.960729 inf inf         
6029312    .0300353334 .0000000144 .0001200000 .0000692820 inf 3014194.597265 inf inf         
6291456    .0306230000 .0000002238 .0004730750 .0002731299 inf 3145449.876459 inf inf         
6553600    .0317930000 .0000007087 .0008418432 .0004860383 inf 3276310.778353 inf inf         
6815744    .0319426667 .0000000394 .0001984943 .0001146007 inf 3407368.654004 inf inf         
7077888    .0322560000 .0000000225 .0001500000 .0000866025 inf 3538407.236803 inf inf         
7340032    .0329566666 .0000000459 .0002142428 .0001236931 inf 3669433.567549 inf inf         
7602176    .0335446667 .0000001778 .0004216633 .0002434474 inf 3800560.918865 inf inf         
7864320    .0340523333 .0000000575 .0002397915 .0001384436 inf 3931388.941512 inf inf         
8126464    .0350036666 .0000000925 .0003041381 .0001755942 inf 4062392.110700 inf inf         
8388608    .0357833334 .0000005566 .0007460562 .0004307357 inf 4193548.924047 inf inf         
8650752    .0356436666 .0000001582 .0003977436 .0002296373 inf 4324634.277999 inf inf         
8912896    .0367656666 .0000000671 .0002590366 .0001495548 inf 4455699.426611 inf inf         
9175040    .0369696666 .0000000457 .0002137755 .0001234233 inf 4586713.332513 inf inf         
9437184    .0380246666 .0000003935 .0006272957 .0003621693 inf 4717705.514785 inf inf         
9699328    .0379913333 .0000001208 .0003475629 .0002006655 inf 4848677.102147 inf inf         
9961472    .0389033334 .0000003553 .0005960704 .0003441414 inf 4979792.708412 inf inf         
10223616    .0397450000 .0000004227 .0006501538 .0003753664 inf 5110630.687695 inf inf         
10485760    .0399756667 .0000000002 .0000141421 .0000081649 inf 5241575.248494 inf inf         
10747904    .0410730000 .0000000432 .0002078460 .0001199999 inf 5372325.138085 inf inf         
11010048    .0414166666 .0000002106 .0004589117 .0002649527 inf 5503183.265958 inf inf         
11272192    .0418593334 .0000001524 .0003903844 .0002253885 inf 5634337.104401 inf inf         
11534336    .0424630000 .0000000360 .0001897366 .0001095444 inf 5765435.013274 inf inf         
11796480    .0433066667 .0000009424 .0009707728 .0005604759 inf 5896454.363110 inf inf         
12058624    .0436936666 .0000000184 .0001356465 .0000783155 inf 6027284.927949 inf inf         
