262144    .0088983334 .0000000117 .0001081665 .0000624499 -135.973907 -135.973939 0.000032 0.000023         
524288    .0129843334 .0000037778 .0019436563 .0011221704 -1127.945679 -1127.945749 0.000070 0.000006         
786432    .0124020000 .0000000105 .0001024695 .0000591607 247.317993 247.317899 0.000094 0.000038         
1048576    .0152586667 .0000123627 .0035160631 .0020299999 1211.231567 1211.231582 0.000015 0.000001         
1310720    .0158250000 .0000111944 .0033458033 .0019317004 1976.572510 1976.572489 0.000021 0.000001         
1572864    .0163956666 .0000072479 .0026921924 .0015543380 1777.127197 1777.127315 0.000117 0.000007         
1835008    .0237653334 .0000014300 .0011958260 .0006904104 1268.639648 1268.639592 0.000057 0.000004         
2097152    .0250690000 .0000001218 .0003489985 .0002014943 1664.723999 1664.723923 0.000076 0.000005         
2359296    .0288673333 .0000103916 .0032236004 .0018611465 1649.345093 1649.344842 0.000251 0.000015         
2621440    .0317580000 .0000085792 .0029290271 .0016910745 1990.718872 1990.718587 0.000286 0.000014         
2883584    .0314860000 .0000010392 .0010194115 .0005885575 2107.054688 2107.054436 0.000251 0.000012         
3145728    .0340630000 .0000088986 .0029830521 .0017222659 2151.013672 2151.013588 0.000084 0.000004         
3407872    .0378216666 .0000118942 .0034487968 .0019911637 2468.508301 2468.508333 0.000032 0.000001         
3670016    .0363550000 .0000013911 .0011794490 .0006809551 2441.335693 2441.335671 0.000022 0.000001         
3932160    .0399500000 .0000141185 .0037574592 .0021693700 1605.791504 1605.791314 0.000190 0.000012         
4194304    .0395743334 .0000014749 .0012144546 .0007011656 1471.193115 1471.192946 0.000169 0.000011         
4456448    .0411380000 .0000000284 .0001685229 .0000972967 1522.446045 1522.446066 0.000021 0.000001         
4718592    .0429400000 .0000001474 .0003839270 .0002216603 1494.581299 1494.581292 0.000007 0.000000         
4980736    .0465663334 .0000147110 .0038354921 .0022144223 2184.926758 2184.926567 0.000190 0.000009         
5242880    .0482986666 .0000125976 .0035493097 .0020491949 1938.333374 1938.333409 0.000035 0.000002         
5505024    .0513983333 .0000083275 .0028857408 .0016660832 2391.475586 2391.475631 0.000045 0.000002         
5767168    .0556440000 .0000693050 .0083249624 .0048064192 2219.474609 2219.474457 0.000152 0.000007         
6029312    .0529003333 .0000010149 .0010074224 .0005816355 2054.803711 2054.803967 0.000256 0.000012         
6291456    .0534836667 .0000000898 .0002996664 .0001730124 1035.339844 1035.340293 0.000449 0.000043         
6553600    .0553910000 .0000004932 .0007022819 .0004054626 652.863220 652.863744 0.000524 0.000080         
6815744    .0580766667 .0000048134 .0021939462 .0012666754 1063.743896 1063.744301 0.000404 0.000038         
7077888    .0600383334 .0000054675 .0023382685 .0013499999 782.609558 782.609636 0.000078 0.000010         
7340032    .0623423334 .0000113390 .0033673431 .0019441364 -94.424866 -94.424774 0.000092 0.000097         
7602176    .0630123334 .0000009106 .0009542536 .0005509385 1.273743 1.273983 0.000240 0.018828         
7864320    .0643196667 .0000013847 .0011767327 .0006793869 108.235535 108.235799 0.000265 0.000245         
8126464    .0661026667 .0000003959 .0006292058 .0003632721 -124.496094 -124.495723 0.000371 0.000298         
8388608    .0698623334 .0000143974 .0037943905 .0021906923 -314.976807 -314.976766 0.000041 0.000013         
8650752    .0692333333 .0000011228 .0010596225 .0006117733 -1429.837891 -1429.837809 0.000082 0.000006         
8912896    .0707810000 .0000001231 .0003508560 .0002025668 -1434.034058 -1434.034161 0.000104 0.000007         
9175040    .0721330000 .0000000051 .0000714142 .0000412310 -2658.385498 -2658.385719 0.000221 0.000008         
9437184    .0742390000 .0000002460 .0004959838 .0002863563 -2778.556396 -2778.555746 0.000650 0.000023         
9699328    .0767200000 .0000022962 .0015153217 .0008748713 -2978.588867 -2978.588477 0.000391 0.000013         
9961472    .0777546666 .0000002125 .0004609772 .0002661453 -3416.986328 -3416.985416 0.000912 0.000027         
10223616    .0792530000 .0000000186 .0001363818 .0000787400 -3504.781982 -3504.781597 0.000386 0.000011         
10485760    .0810783333 .0000000169 .0001300000 .0000750555 -2558.981934 -2558.981990 0.000056 0.000002         
10747904    .0828310000 .0000004845 .0006960603 .0004018706 -2035.036865 -2035.036821 0.000044 0.000002         
11010048    .0849076666 .0000012325 .0011101801 .0006409627 -1768.792969 -1768.792766 0.000202 0.000011         
11272192    .0885076667 .0000030265 .0017396838 .0010044069 -759.095825 -759.095873 0.000048 0.000006         
11534336    .0879000000 .0000000920 .0003033150 .0001751189 -1362.844849 -1362.844707 0.000141 0.000010         
11796480    .0900810000 .0000015666 .0012516389 .0007226340 -1528.551880 -1528.551996 0.000116 0.000008         
12058624    .0916650000 .0000002888 .0005374011 .0003102686 -1101.907837 -1101.908522 0.000685 0.000062         
12320768    .0957216667 .0000064026 .0025303359 .0014608901 -1002.625122 -1002.625757 0.000635 0.000063         
12582912    .0962846667 .0000010368 .0010182337 .0005878775 -773.805542 -773.805816 0.000274 0.000035         
12845056    .0969376667 .0000015067 .0012274770 .0007086841 -312.193298 -312.193596 0.000298 0.000095         
13107200    .0981803333 .0000001992 .0004463182 .0002576819 -710.914978 -710.915081 0.000103 0.000014         
13369344    .1000510000 .0000000072 .0000848528 .0000489897 191.004456 191.004267 0.000188 0.000099         
13631488    .1024416666 .0000006200 .0007874007 .0004546060 789.156433 789.156115 0.000318 0.000040         
13893632    .1031306667 .0000001702 .0004125530 .0002381875 725.188660 725.187940 0.000719 0.000099         
14155776    .1048906666 .0000000205 .0001431782 .0000826639 1402.300049 1402.299472 0.000577 0.000041         
14417920    .1066023333 .0000000501 .0002238302 .0001292284 1268.305908 1268.305321 0.000587 0.000046         
14680064    .1095946667 .0000015521 .0012458330 .0007192820 1920.742920 1920.742349 0.000571 0.000030         
14942208    .1107166666 .0000000011 .0000331662 .0000191485 2080.349609 2080.349243 0.000367 0.000018         
15204352    .1124493333 .0000006103 .0007812169 .0004510357 1432.230469 1432.230262 0.000207 0.000014         
15466496    .1146290000 .0000004616 .0006794115 .0003922584 1658.644531 1658.644151 0.000380 0.000023         
15728640    .1153993333 .0000000786 .0002803569 .0001618641 1427.140747 1427.140417 0.000330 0.000023         
15990784    .1174326667 .0000013810 .0011751595 .0006784786 889.054626 889.054637 0.000011 0.000001         
16252928    .1189953334 .0000001005 .0003170173 .0001830300 1110.449707 1110.449351 0.000356 0.000032         
16515072    .1216010000 .0000017978 .0013408206 .0007741231 1124.437012 1124.436738 0.000274 0.000024         
16777216    .1226676667 .0000007457 .0008635392 .0004985645 1155.120605 1155.120385 0.000220 0.000019         
17039360    .1245300000 .0000009752 .0009875221 .0005701461 1676.579102 1676.578908 0.000194 0.000012         
17301504    .1258763333 .0000004626 .0006801470 .0003926830 1604.003906 1604.003533 0.000373 0.000023         
17563648    .1278720000 .0000008888 .0009427618 .0005443037 1486.241699 1486.240993 0.000706 0.000048         
17825792    .1305663333 .0000006674 .0008169455 .0004716637 1586.248047 1586.247348 0.000699 0.000044         
18087936    .1307583333 .0000000026 .0000509901 .0000294391 2001.005859 2001.005201 0.000658 0.000033         
18350080    .1327240000 .0000000382 .0001954482 .0001128420 2026.061279 2026.060443 0.000836 0.000041         
18612224    .1353863333 .0000027090 .0016459040 .0009502631 1722.774902 1722.773699 0.001203 0.000070         
18874368    .1364466667 .0000003596 .0005996665 .0003462176 1892.836426 1892.835138 0.001288 0.000068         
19136512    .1389650000 .0000016616 .0012890306 .0007442221 1185.782715 1185.781159 0.001556 0.000131         
19398656    .1400833334 .0000001968 .0004436214 .0002561249 1140.837646 1140.836477 0.001170 0.000103         
19660800    .1412776666 .0000003003 .0005479963 .0003163858 1655.679565 1655.678425 0.001140 0.000069         
19922944    .1427723333 .0000000580 .0002408318 .0001390443 1445.016113 1445.014821 0.001292 0.000089         
20185088    .1445630000 .0000000494 .0002222611 .0001283225 2304.916748 2304.915818 0.000930 0.000040         
20447232    .1467713334 .0000010415 .0010205390 .0005892084 1914.117188 1914.116213 0.000975 0.000051         
20709376    .1483830000 .0000003673 .0006060528 .0003499047 2005.511719 2005.511138 0.000581 0.000029         
20971520    .1494953333 .0000000083 .0000911043 .0000525990 2461.515137 2461.514376 0.000760 0.000031         
21233664    .1514280000 .0000001145 .0003383784 .0001953628 3003.303467 3003.302616 0.000851 0.000028         
21495808    .1536193333 .0000011675 .0010805091 .0006238322 2600.182861 2600.181911 0.000950 0.000037         
21757952    .1552553333 .0000000593 .0002435159 .0001405939 2761.544922 2761.544081 0.000841 0.000030         
22020096    .1565760000 .0000000084 .0000916515 .0000529150 3325.278564 3325.277893 0.000672 0.000020         
22282240    .1582966667 .0000000079 .0000888819 .0000513159 1757.695312 1757.694688 0.000625 0.000036         
22544384    .1605973334 .0000009970 .0009984988 .0005764835 342.914795 342.913639 0.001156 0.000337         
22806528    .1619016666 .0000000154 .0001240967 .0000716472 761.657104 761.655984 0.001121 0.000147         
23068672    .1634473333 .0000000109 .0001044030 .0000602771 147.141296 147.140847 0.000449 0.000305         
23330816    .1651850000 .0000000708 .0002660826 .0001536228 -271.556335 -271.556484 0.000149 0.000055         
23592960    .1669790000 .0000000046 .0000678232 .0000391577 -316.624695 -316.624424 0.000271 0.000085         
23855104    .1700436666 .0000012443 .0011154819 .0006440237 -725.175476 -725.175934 0.000458 0.000063         
24117248    .1706166666 .0000001700 .0004123105 .0002380475 -962.102234 -962.102959 0.000726 0.000075         
24379392    .1730303333 .0000007085 .0008417244 .0004859698 -986.082947 -986.084245 0.001298 0.000132         
