262144  512  1  0.5     .0130893334 .0000002144 .0004630334 .0002673324 -944.477417 -944.171557 0.305860 0.032395         
524288  512  1  0.5     .0139056667 .0000000085 .0000921954 .0000532290 -972.810425 -972.777712 0.032713 0.003363         
786432  512  1  0.5     .0147516666 .0000000878 .0002963106 .0001710750 -328.296021 -327.918323 0.377697 0.115180         
1048576  512  1  0.5     .0158200000 .0000000006 .0000244948 .0000141420 15.777405 16.512779 0.735374 4.453364         
1310720  512  1  0.5     .0171113333 .0000000026 .0000509901 .0000294391 242.459412 242.332150 0.127262 0.052515         
1572864  512  1  0.5     .0179573333 .0000000026 .0000509901 .0000294391 428.940063 428.806930 0.133134 0.031047         
1835008  512  1  0.5     .0189216666 .0000000058 .0000761577 .0000439696 753.130127 753.843669 0.713542 0.094654         
2097152  512  1  0.5     .0199310000 .0000000006 .0000244948 .0000141420 1220.139160 1220.622352 0.483192 0.039586         
2359296  512  1  0.5     .0210440000 .0000000085 .0000921954 .0000532290 1124.348999 1125.179071 0.830072 0.073772         
2621440  512  1  0.5     .0221866667 .0000001117 .0003342154 .0001929593 1106.012207 1106.597654 0.585447 0.052905         
2883584  512  1  0.5     .0234333334 .0000002006 .0004478839 .0002585858 1321.321899 1322.568957 1.247058 0.094291         
3145728  512  1  0.5     .0245463334 .0000000245 .0001565247 .0000903695 1598.767822 1599.764756 0.996933 0.062317         
3407872  512  1  0.5     .0281823334 .0000001248 .0003532704 .0002039607 2066.644775 2067.175513 0.530738 0.025675         
3670016  512  1  0.5     .0302156667 .0000002662 .0005159457 .0002978813 2150.975586 2150.637510 0.338076 0.015720         
3932160  512  1  0.5     .0306456666 .0000000106 .0001029563 .0000594418 2826.043701 2825.436924 0.606778 0.021476         
4194304  512  1  0.5     .0322340000 .0000001029 .0003207802 .0001852025 2713.810547 2713.422775 0.387772 0.014291         
4456448  512  1  0.5     .0330353334 .0000000416 .0002039607 .0001177567 2396.675781 2396.560960 0.114821 0.004791         
4718592  512  1  0.5     .0346083333 .0000002402 .0004901020 .0002829605 1686.659912 1686.863261 0.203349 0.012055         
4980736  512  1  0.5     .0352313334 .0000000026 .0000509901 .0000294391 1877.048828 1877.801715 0.752887 0.040094         
5242880  512  1  0.5     .0367303334 .0000000733 .0002707397 .0001563116 1057.908936 1059.229657 1.320721 0.124687         
5505024  512  1  0.5     .0378286667 .0000000205 .0001431782 .0000826639 78.124512 78.815752 0.691240 0.877033         
5767168  512  1  0.5     .0389416667 .0000000086 .0000927361 .0000535412 538.551758 538.907103 0.355346 0.065938         
6029312  512  1  0.5     .0403070000 .0000000164 .0001280624 .0000739368 675.759033 676.133452 0.374419 0.055376         
6291456  512  1  0.5     .0416276667 .0000000731 .0002703701 .0001560982 707.749023 708.077335 0.328312 0.046367         
6553600  512  1  0.5     .0428890000 .0000000045 .0000670820 .0000387298 1330.473877 1331.119084 0.645207 0.048471         
6815744  512  1  0.5     .0439430000 .0000000257 .0001603121 .0000925562 1325.946777 1326.931428 0.984651 0.074205         
7077888  512  1  0.5     .0451450000 .0000000377 .0001941648 .0001121010 517.253174 518.582014 1.328840 0.256245         
7340032  512  1  0.5     .0464066666 .0000000918 .0003029851 .0001749285 1284.395020 1286.741372 2.346353 0.182348         
7602176  512  1  0.5     .0472970000 .0000000045 .0000670820 .0000387298 1659.370850 1661.391260 2.020410 0.121610         
7864320  512  1  0.5     .0487663333 .0000000739 .0002718455 .0001569500 1458.992188 1460.453419 1.461232 0.100053         
8126464  512  1  0.5     .0496566667 .0000000678 .0002603843 .0001503329 2024.683594 2026.492956 1.809362 0.089285         
