104857600  1024  1  .3790087501 .0000000116 .0001077032 .0000538516   -4004.656982 -3998.287105 6.369877 0.159315         
104857600  1024  2  .3532877501 .0000000043 .0000655743 .0000327871   -4005.867188 -3998.287105 7.580082 0.189583         
104857600  1024  3  .3549140000 .0000000190 .0001378404 .0000689202   -4016.928711 -3998.287105 18.641605 0.466240         
104857600  1024  4  .3546120001 .0000000116 .0001077032 .0000538516   -4000.960693 -3998.287105 2.673588 0.066868         
104857600  1024  5  .3565835000 .0000000015 .0000387298 .0000193649   -4003.022705 -3998.287105 4.735600 0.118441         
104857600  1024  6  .3562017500 .0000000072 .0000848528 .0000424264   -4008.317383 -3998.287105 10.030277 0.250864         
104857600  1024  7  .3572885000 .0000000072 .0000848528 .0000424264   -4008.277832 -3998.287105 9.990727 0.249875         
104857600  1024  8  .3559007500 .0000000054 .0000734846 .0000367423   -3999.412598 -3998.287105 1.125492 0.028149         
104857600  1024  9  .3577344999 .0000000141 .0001187434 .0000593717   -4008.685059 -3998.287105 10.397953 0.260060         
104857600  1024  10  .3546435000 .0000000096 .0000979795 .0000489897   -3999.397705 -3998.287105 1.110600 0.027777         
104857600  1024  11  .3551792501 .0000000244 .0001562049 .0000781024   -4001.221680 -3998.287105 2.934574 0.073396         
104857600  1024  12  .3548309999 .0000000455 .0002133072 .0001066536   -4010.039062 -3998.287105 11.751957 0.293925         
104857600  1024  13  .3545860000 .0000000033 .0000574456 .0000287228   16433.537109 -3998.287105 20431.824215 511.014434         
104857600  1024  14  .3552062500 .0000000287 .0001694107 .0000847053   -4004.432617 -3998.287105 6.145512 0.153704         
104857600  1024  15  .3546990000 .0000000305 .0001746424 .0000873212   -4010.292725 -3998.287105 12.005619 0.300269         
104857600  1024  16  .3551439999 .0000000016 .0000400000 .0000200000   -4001.092041 -3998.287105 2.804936 0.070153         
104857600  1024  17  .3550325001 .0000000604 .0002457641 .0001228820   -3998.279297 -3998.287105 0.007809 0.000195         
104857600  1024  18  .3550515000 .0000000412 .0002029778 .0001014889   -4009.432861 -3998.287105 11.145756 0.278763         
104857600  1024  19  .3556465000 .0000000210 .0001449137 .0000724568   -4016.772705 -3998.287105 18.485600 0.462338         
104857600  1024  20  .3535720000 .0000000286 .0001691153 .0000845576   -4011.968506 -3998.287105 13.681400 0.342182         
104857600  1024  21  .3545932500 .0000000136 .0001166190 .0000583095   -4010.932129 -3998.287105 12.645023 0.316261         
104857600  1024  22  .3583165001 .0000001237 .0003517101 .0001758550   -4003.251709 -3998.287105 4.964604 0.124168         
104857600  1024  23  .3546467501 .0000000048 .0000692820 .0000346410   -3596.384033 -3998.287105 401.903072 10.051881         
104857600  1024  24  .3551475000 .0000000040 .0000632455 .0000316227   -4011.494629 -3998.287105 13.207523 0.330330         
104857600  1024  25  .3592680000 .0000000432 .0002078460 .0001039230   -4003.848389 -3998.287105 5.561283 0.139092         
104857600  1024  26  .3551735000 .0000000421 .0002051828 .0001025914   -4020.129639 -3998.287105 21.842533 0.546297         
104857600  1024  27  .3555807500 .0000000182 .0001349073 .0000674536   -4020.481689 -3998.287105 22.194584 0.555102         
104857600  1024  28  .3559350000 .0000000117 .0001081665 .0000540832   -3993.315918 -3998.287105 4.971188 0.124333         
104857600  1024  29  .3589897500 .0000000755 .0002747726 .0001373863   31097.953125 -3998.287105 35096.240230 877.781893         
104857600  1024  30  .3548707499 .0000000022 .0000469041 .0000234520   -4002.032227 -3998.287105 3.745121 0.093668         
104857600  1024  31  .3542742500 .0000000208 .0001442220 .0000721110   -4018.471924 -3998.287105 20.184818 0.504837         
104857600  1024  32  .3549000000 .0000000386 .0001964688 .0000982344   -4007.268311 -3998.287105 8.981205 0.224626         
104857600  1024  33  .3553330000 .0000000168 .0001296148 .0000648074   -3997.729980 -3998.287105 0.557125 0.013934         
104857600  1024  34  .3586740000 .0000001074 .0003277193 .0001638596   -3364.163330 -3998.287105 634.123775 15.859886         
104857600  1024  35  .3622285001 .0000002300 .0004795831 .0002397915   -3435.647705 -3998.287105 562.639400 14.072011         
104857600  1024  36  .3548525000 .0000000179 .0001337908 .0000668954   -4011.151367 -3998.287105 12.864262 0.321744         
104857600  1024  37  .3547952500 .0000000214 .0001462873 .0000731436   -4007.915527 -3998.287105 9.628422 0.240814         
104857600  1024  38  .3543432499 .0000000032 .0000565685 .0000282842   -4024.446289 -3998.287105 26.159184 0.654260         
104857600  1024  39  .3583382499 .0000000458 .0002140093 .0001070046   -4007.394531 -3998.287105 9.107426 0.227783         
104857600  1024  40  .3561977500 .0000000383 .0001957038 .0000978519   -4008.109131 -3998.287105 9.822025 0.245656         
104857600  1024  41  .3568725000 .0000000788 .0002807133 .0001403566   -4019.613770 -3998.287105 21.326664 0.533395         
104857600  1024  42  .3629172499 .0000000814 .0002853068 .0001426534   -4094.654785 -3998.287105 96.367680 2.410224         
104857600  1024  43  .3629940000 .0000002511 .0005010987 .0002505493   -4006.627197 -3998.287105 8.340092 0.208592         
104857600  1024  44  .3658762500 .0000000801 .0002830194 .0001415097   -3966.738525 -3998.287105 31.548580 0.789052         
104857600  1024  45  .3545895000 .0000000251 .0001584297 .0000792148   -3997.303955 -3998.287105 0.983150 0.024589         
104857600  1024  46  .3545295000 .0000000051 .0000714142 .0000357071   -4000.927979 -3998.287105 2.640873 0.066050         
104857600  1024  47  .3546290000 .0000000189 .0001374772 .0000687386   -3894.157227 -3998.287105 104.129879 2.604362         
104857600  1024  48  .3545080000 .0000000516 .0002271563 .0001135781   -3991.654053 -3998.287105 6.633053 0.165897         
104857600  1024  49  .3547215001 .0000000078 .0000883176 .0000441588   -4002.021240 -3998.287105 3.734135 0.093393         
104857600  1024  50  .3536894999 .0000000613 .0002475883 .0001237941   -4010.115234 -3998.287105 11.828129 0.295830         
104857600  1024  51  .3537217500 .0000000102 .0001009950 .0000504975   -4060.443359 -3998.287105 62.156254 1.554572         
104857600  1024  52  .3550169999 .0000000156 .0001248999 .0000624499   -3909.412109 -3998.287105 88.874996 2.222827         
104857600  1024  53  .3556775000 .0000000436 .0002088061 .0001044030   -4017.793457 -3998.287105 19.506352 0.487868         
104857600  1024  54  .3591087500 .0000000312 .0001766352 .0000883176   -3981.842041 -3998.287105 16.445064 0.411303         
104857600  1024  55  .3603045000 .0000003688 .0006072890 .0003036445   -68775.960938 -3998.287105 64777.673832 1620.135626         
104857600  1024  56  .3653740001 .0000004927 .0007019259 .0003509629   -4009.005371 -3998.287105 10.718266 0.268071         
104857600  1024  57  .3677420000 .0000007173 .0008469356 .0004234678   -4004.785889 -3998.287105 6.498783 0.162539         
104857600  1024  58  .3713782500 .0000000455 .0002133072 .0001066536   -4015.442871 -3998.287105 17.155766 0.429078         
104857600  1024  59  .3722320000 .0000000265 .0001627882 .0000813941   -5914.933594 -3998.287105 1916.646488 47.936690         
104857600  1024  60  .3546837501 .0000000171 .0001307669 .0000653834   -3989.407715 -3998.287105 8.879391 0.222080         
104857600  1024  61  .3545385000 .0000000201 .0001417744 .0000708872   -3487.548828 -3998.287105 510.738277 12.773927         
104857600  1024  62  .3551217499 .0000000193 .0001389244 .0000694622   -3995.965088 -3998.287105 2.322018 0.058075         
104857600  1024  63  .3553857500 .0000001767 .0004203569 .0002101784   -4016.379150 -3998.287105 18.092045 0.452495         
104857600  1024  64  .3543087501 .0000001074 .0003277193 .0001638596   -3986.737793 -3998.287105 11.549313 0.288857         
