104857600  1024  1  .3839014999 .0000000185 .0001360147 .0000680073   -4010.000000 -3998.287105 11.712895 0.292948         
104857600  1024  2  .3707237501 .0000000121 .0001100000 .0000550000   -4002.000000 -3998.287105 3.712895 0.092862         
104857600  1024  3  .3698297500 .0000000666 .0002580697 .0001290348   -4012.000000 -3998.287105 13.712895 0.342969         
104857600  1024  4  .3697330001 .0000000097 .0000984885 .0000492442   -4008.000000 -3998.287105 9.712895 0.242926         
104857600  1024  5  .3703290000 .0000000433 .0002080865 .0001040432   -4002.000000 -3998.287105 3.712895 0.092862         
104857600  1024  6  .3708977500 .0000000160 .0001264911 .0000632455   -4000.000000 -3998.287105 1.712895 0.042841         
104857600  1024  7  .3719370000 .0000000762 .0002760434 .0001380217   -4008.000000 -3998.287105 9.712895 0.242926         
104857600  1024  8  .3724020000 .0000000043 .0000655743 .0000327871   -3998.000000 -3998.287105 0.287105 0.007181         
104857600  1024  9  .3716460000 .0000000175 .0001322875 .0000661437   -3994.000000 -3998.287105 4.287105 0.107224         
104857600  1024  10  .3715370000 .0000000296 .0001720465 .0000860232   -3992.000000 -3998.287105 6.287105 0.157245         
104857600  1024  11  .3750390000 .0000000174 .0001319090 .0000659545   -3994.000000 -3998.287105 4.287105 0.107224         
104857600  1024  12  .3723005000 .0000000268 .0001637070 .0000818535   -4006.000000 -3998.287105 7.712895 0.192905         
104857600  1024  13  .3727127500 .0000000854 .0002922327 .0001461163   -4012.000000 -3998.287105 13.712895 0.342969         
104857600  1024  14  .3737545000 .0000000465 .0002156385 .0001078192   -4008.000000 -3998.287105 9.712895 0.242926         
104857600  1024  15  .3741307500 .0000000032 .0000565685 .0000282842   -4012.000000 -3998.287105 13.712895 0.342969         
104857600  1024  16  .3771292501 .0000000081 .0000900000 .0000450000   -3984.000000 -3998.287105 14.287105 0.357331         
104857600  1024  17  .3777177500 .0000000356 .0001886796 .0000943398   -3992.000000 -3998.287105 6.287105 0.157245         
104857600  1024  18  .3746512500 .0000000295 .0001717556 .0000858778   -3992.000000 -3998.287105 6.287105 0.157245         
104857600  1024  19  .3766270000 .0000000225 .0001500000 .0000750000   -4016.000000 -3998.287105 17.712895 0.443012         
104857600  1024  20  .3754324999 .0000000452 .0002126029 .0001063014   -4000.000000 -3998.287105 1.712895 0.042841         
